timestamp,cpu_total,mem_percent,battery_percent,proc_count,top1_pid,top1_name,top1_cpu,top2_pid,top2_name,top2_cpu,top3_pid,top3_name,top3_cpu
2025-11-10 17:27:13,3.7,27.1,100.0,326,132695,python3,30.1,12045,gnome-system-monitor,5.8,239527,Isolated Web Co,2.8
2025-11-10 17:27:18,3.5,27.1,100.0,326,132695,python3,29.9,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:27:23,3.8,27.1,100.0,326,132695,python3,30.9,12045,gnome-system-monitor,5.8,2860,mysqld,1.2
2025-11-10 17:27:28,3.6,27.1,100.0,326,132695,python3,31.1,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:27:33,4.0,27.3,100.0,326,132695,python3,31.1,12045,gnome-system-monitor,5.6,239527,Isolated Web Co,4.2
2025-11-10 17:27:38,3.6,27.3,100.0,326,132695,python3,30.9,12045,gnome-system-monitor,5.6,2860,mysqld,1.0
2025-11-10 17:27:43,3.8,27.3,100.0,326,132695,python3,30.5,12045,gnome-system-monitor,5.6,2860,mysqld,1.6
2025-11-10 17:27:48,3.6,27.3,100.0,326,132695,python3,30.7,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:27:53,3.6,27.0,100.0,326,132695,python3,30.9,12045,gnome-system-monitor,5.2,239527,Isolated Web Co,1.4
2025-11-10 17:27:58,3.5,27.1,100.0,333,132695,python3,30.1,12045,gnome-system-monitor,5.8,2860,mysqld,1.2
2025-11-10 17:28:03,3.6,27.1,100.0,326,132695,python3,30.1,12045,gnome-system-monitor,5.4,2860,mysqld,1.0
2025-11-10 17:28:08,3.7,27.1,100.0,326,132695,python3,30.3,12045,gnome-system-monitor,5.2,238957,firefox,3.0
2025-11-10 17:28:13,3.5,27.0,100.0,326,132695,python3,30.3,12045,gnome-system-monitor,5.2,2860,mysqld,1.2
2025-11-10 17:28:18,3.6,27.0,100.0,326,132695,python3,30.5,12045,gnome-system-monitor,5.2,2860,mysqld,1.2
2025-11-10 17:28:23,3.7,27.0,100.0,326,132695,python3,30.5,12045,gnome-system-monitor,5.4,4451,gnome-shell,1.2
2025-11-10 17:28:28,3.5,26.9,100.0,325,132695,python3,30.5,12045,gnome-system-monitor,5.4,2860,mysqld,1.0
2025-11-10 17:28:33,3.7,27.0,100.0,325,132695,python3,30.9,12045,gnome-system-monitor,5.2,239527,Isolated Web Co,2.0
2025-11-10 17:28:38,3.6,27.0,100.0,325,132695,python3,30.9,12045,gnome-system-monitor,5.0,2860,mysqld,1.0
2025-11-10 17:28:43,3.7,27.0,100.0,325,132695,python3,30.7,12045,gnome-system-monitor,5.2,2860,mysqld,1.2
2025-11-10 17:28:48,3.5,27.0,100.0,325,132695,python3,30.5,12045,gnome-system-monitor,5.4,2860,mysqld,1.0
2025-11-10 17:28:53,3.5,27.0,100.0,326,132695,python3,30.7,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:28:58,3.5,27.0,100.0,326,132695,python3,30.9,12045,gnome-system-monitor,5.2,2860,mysqld,1.0
2025-11-10 17:29:03,3.6,27.0,100.0,326,132695,python3,30.5,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:29:08,3.7,27.0,100.0,326,132695,python3,30.3,12045,gnome-system-monitor,5.4,238957,firefox,3.4
2025-11-10 17:29:13,3.4,27.0,100.0,326,132695,python3,29.9,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:29:18,3.7,27.0,100.0,326,132695,python3,30.3,12045,gnome-system-monitor,5.4,239704,Isolated Web Co,2.4
2025-11-10 17:29:23,4.3,26.8,100.0,326,132695,python3,30.3,12045,gnome-system-monitor,5.4,239527,Isolated Web Co,3.8
2025-11-10 17:29:28,3.5,26.8,100.0,326,132695,python3,30.5,12045,gnome-system-monitor,5.4,4451,gnome-shell,1.2
2025-11-10 17:29:33,3.6,26.9,100.0,326,132695,python3,30.7,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:29:38,3.5,26.9,100.0,326,132695,python3,30.7,12045,gnome-system-monitor,5.6,240173,Isolated Web Co,1.2
2025-11-10 17:29:43,3.8,26.8,100.0,326,132695,python3,31.3,12045,gnome-system-monitor,5.4,2860,mysqld,1.4
2025-11-10 17:29:48,3.6,26.8,100.0,326,132695,python3,30.7,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:29:53,3.5,26.8,100.0,326,132695,python3,30.7,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:29:58,3.6,26.8,100.0,326,132695,python3,31.3,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:30:03,3.7,26.8,100.0,327,132695,python3,30.3,12045,gnome-system-monitor,5.2,2860,mysqld,1.0
2025-11-10 17:30:08,3.7,26.8,100.0,327,132695,python3,29.9,12045,gnome-system-monitor,5.4,238957,firefox,3.2
2025-11-10 17:30:13,3.5,26.8,100.0,327,132695,python3,30.1,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:30:18,3.7,26.8,100.0,327,132695,python3,30.3,12045,gnome-system-monitor,5.8,239704,Isolated Web Co,2.8
2025-11-10 17:30:24,3.9,26.9,100.0,327,132695,python3,30.9,12045,gnome-system-monitor,5.2,4451,gnome-shell,1.4
2025-11-10 17:30:29,3.6,26.9,100.0,327,132695,python3,31.7,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:30:34,3.6,26.9,100.0,327,132695,python3,31.3,12045,gnome-system-monitor,5.4,2860,mysqld,1.0
2025-11-10 17:30:39,3.5,26.8,100.0,327,132695,python3,31.3,12045,gnome-system-monitor,5.4,2860,mysqld,1.0
2025-11-10 17:30:44,3.8,26.9,100.0,327,132695,python3,30.7,12045,gnome-system-monitor,5.4,240173,Isolated Web Co,1.4
2025-11-10 17:30:49,3.5,26.8,100.0,327,132695,python3,30.1,12045,gnome-system-monitor,5.6,2860,mysqld,1.4
2025-11-10 17:30:54,3.4,26.8,100.0,330,132695,python3,30.1,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:30:59,3.6,26.8,100.0,327,132695,python3,30.3,12045,gnome-system-monitor,5.2,2860,mysqld,1.2
2025-11-10 17:31:04,3.9,26.8,100.0,327,132695,python3,31.1,12045,gnome-system-monitor,5.2,2860,mysqld,1.2
2025-11-10 17:31:09,3.8,26.9,100.0,327,132695,python3,30.9,12045,gnome-system-monitor,5.6,238957,firefox,3.2
2025-11-10 17:31:14,3.5,26.9,100.0,327,132695,python3,30.5,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:31:19,3.8,26.9,100.0,328,132695,python3,31.1,12045,gnome-system-monitor,5.4,239704,Isolated Web Co,1.6
2025-11-10 17:31:24,3.8,26.9,100.0,328,132695,python3,30.5,12045,gnome-system-monitor,5.2,2860,mysqld,1.2
2025-11-10 17:31:29,3.5,26.9,100.0,328,132695,python3,30.5,12045,gnome-system-monitor,5.6,2860,mysqld,1.0
2025-11-10 17:31:34,3.5,26.9,100.0,328,132695,python3,30.7,12045,gnome-system-monitor,5.4,2860,mysqld,1.0
2025-11-10 17:31:39,3.4,26.9,100.0,327,132695,python3,30.5,12045,gnome-system-monitor,5.2,2860,mysqld,1.2
2025-11-10 17:31:44,3.8,27.0,100.0,327,132695,python3,30.7,12045,gnome-system-monitor,5.2,239527,Isolated Web Co,1.2
2025-11-10 17:31:49,3.6,26.9,100.0,327,132695,python3,30.3,12045,gnome-system-monitor,5.2,2860,mysqld,1.0
2025-11-10 17:31:54,3.5,26.9,100.0,327,132695,python3,30.1,12045,gnome-system-monitor,5.6,2860,mysqld,1.4
2025-11-10 17:31:59,3.4,26.9,100.0,327,132695,python3,30.3,12045,gnome-system-monitor,5.4,4451,gnome-shell,1.2
2025-11-10 17:32:04,3.8,26.8,100.0,328,132695,python3,30.3,12045,gnome-system-monitor,5.6,2860,mysqld,1.4
2025-11-10 17:32:09,3.7,26.9,100.0,328,132695,python3,30.7,12045,gnome-system-monitor,5.2,238957,firefox,2.8
2025-11-10 17:32:14,3.6,26.9,100.0,328,132695,python3,30.5,12045,gnome-system-monitor,5.4,2860,mysqld,1.0
2025-11-10 17:32:19,3.6,26.9,100.0,328,132695,python3,30.9,12045,gnome-system-monitor,5.2,2860,mysqld,1.4
2025-11-10 17:32:24,3.7,26.9,100.0,328,132695,python3,31.1,12045,gnome-system-monitor,5.2,240173,Isolated Web Co,1.4
2025-11-10 17:32:29,3.5,26.9,100.0,328,132695,python3,30.7,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:32:34,3.5,26.9,100.0,328,132695,python3,30.9,12045,gnome-system-monitor,5.2,4451,gnome-shell,1.0
2025-11-10 17:32:39,3.5,26.9,100.0,328,132695,python3,30.7,12045,gnome-system-monitor,5.4,2860,mysqld,1.0
2025-11-10 17:32:44,3.7,26.9,100.0,328,132695,python3,30.5,12045,gnome-system-monitor,6.0,2860,mysqld,1.6
2025-11-10 17:32:49,3.6,26.9,100.0,328,132695,python3,30.1,12045,gnome-system-monitor,5.4,4451,gnome-shell,1.4
2025-11-10 17:32:54,3.9,26.8,100.0,328,132695,python3,30.9,12045,gnome-system-monitor,5.4,239527,Isolated Web Co,3.6
2025-11-10 17:32:59,3.7,26.9,100.0,328,132695,python3,31.1,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:33:04,3.8,26.9,100.0,328,132695,python3,31.9,12045,gnome-system-monitor,5.4,2860,mysqld,1.0
2025-11-10 17:33:09,3.8,26.9,100.0,328,132695,python3,31.7,12045,gnome-system-monitor,5.4,238957,firefox,3.0
2025-11-10 17:33:14,3.6,26.9,100.0,328,132695,python3,30.1,12045,gnome-system-monitor,6.0,2860,mysqld,1.2
2025-11-10 17:33:19,3.5,26.9,100.0,328,132695,python3,30.1,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:33:24,3.7,26.9,100.0,328,132695,python3,30.1,12045,gnome-system-monitor,5.8,2860,mysqld,1.2
2025-11-10 17:33:29,3.6,26.9,100.0,328,132695,python3,30.3,12045,gnome-system-monitor,5.8,2860,mysqld,1.6
2025-11-10 17:33:34,3.5,26.9,100.0,328,132695,python3,30.9,12045,gnome-system-monitor,5.6,2860,mysqld,1.0
2025-11-10 17:33:39,3.6,26.9,100.0,328,132695,python3,31.1,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:33:44,3.8,26.9,100.0,328,132695,python3,31.9,12045,gnome-system-monitor,5.6,2860,mysqld,1.0
2025-11-10 17:33:49,3.6,26.9,100.0,328,132695,python3,30.9,12045,gnome-system-monitor,5.6,2860,mysqld,1.4
2025-11-10 17:33:54,3.5,26.9,100.0,328,132695,python3,30.7,12045,gnome-system-monitor,5.2,240173,Isolated Web Co,1.4
2025-11-10 17:33:59,3.6,26.9,100.0,328,132695,python3,30.1,12045,gnome-system-monitor,5.8,2860,mysqld,1.2
2025-11-10 17:34:04,3.7,26.9,100.0,328,132695,python3,29.9,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:34:09,3.8,26.9,100.0,328,132695,python3,30.1,12045,gnome-system-monitor,5.8,238957,firefox,4.0
2025-11-10 17:34:14,3.7,26.9,100.0,328,132695,python3,31.1,12045,gnome-system-monitor,6.0,2860,mysqld,1.2
2025-11-10 17:34:19,3.5,26.9,100.0,328,132695,python3,30.9,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:34:24,3.8,26.9,100.0,328,132695,python3,31.3,12045,gnome-system-monitor,5.2,2860,mysqld,1.2
2025-11-10 17:34:29,3.7,26.9,100.0,328,132695,python3,31.3,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:34:34,3.7,26.9,100.0,328,132695,python3,31.3,12045,gnome-system-monitor,5.6,4451,gnome-shell,1.2
2025-11-10 17:34:39,3.5,26.9,100.0,328,132695,python3,30.3,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:34:44,3.6,26.9,100.0,328,132695,python3,29.9,12045,gnome-system-monitor,5.6,2860,mysqld,1.0
2025-11-10 17:34:49,3.6,26.9,100.0,327,132695,python3,30.7,12045,gnome-system-monitor,5.4,240173,Isolated Web Co,1.2
2025-11-10 17:34:54,3.6,26.9,100.0,327,132695,python3,31.1,12045,gnome-system-monitor,5.2,2860,mysqld,1.0
2025-11-10 17:34:59,3.5,26.9,100.0,327,132695,python3,30.7,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:35:04,3.8,26.9,100.0,327,132695,python3,30.3,12045,gnome-system-monitor,5.4,2860,mysqld,1.4
2025-11-10 17:35:09,3.9,27.0,100.0,327,132695,python3,30.9,12045,gnome-system-monitor,5.8,238957,firefox,2.6
2025-11-10 17:35:14,3.6,27.0,100.0,327,132695,python3,30.7,12045,gnome-system-monitor,5.4,240173,Isolated Web Co,1.2
2025-11-10 17:35:19,3.5,27.0,100.0,327,132695,python3,30.9,12045,gnome-system-monitor,5.2,2860,mysqld,1.2
2025-11-10 17:35:24,3.8,27.0,100.0,326,132695,python3,30.9,12045,gnome-system-monitor,5.4,4451,gnome-shell,1.2
2025-11-10 17:35:29,3.5,27.0,100.0,326,132695,python3,30.3,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:35:34,3.5,27.0,100.0,326,132695,python3,30.1,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:35:39,3.5,27.0,100.0,326,132695,python3,30.1,12045,gnome-system-monitor,5.4,2860,mysqld,1.4
2025-11-10 17:35:44,3.7,27.0,100.0,326,132695,python3,30.7,12045,gnome-system-monitor,5.8,2860,mysqld,1.0
2025-11-10 17:35:49,3.6,27.0,100.0,326,132695,python3,30.9,12045,gnome-system-monitor,5.4,2860,mysqld,1.0
2025-11-10 17:35:54,3.6,27.0,100.0,326,132695,python3,30.9,12045,gnome-system-monitor,5.2,2860,mysqld,1.0
2025-11-10 17:36:00,3.6,27.0,100.0,326,132695,python3,30.7,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:36:05,3.8,27.0,100.0,326,132695,python3,30.9,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:36:10,3.7,27.0,100.0,326,132695,python3,31.1,12045,gnome-system-monitor,5.2,238957,firefox,3.0
2025-11-10 17:36:15,3.5,27.0,100.0,326,132695,python3,30.9,12045,gnome-system-monitor,5.4,2860,mysqld,1.0
2025-11-10 17:36:20,3.4,27.0,100.0,326,132695,python3,30.1,12045,gnome-system-monitor,5.2,2860,mysqld,1.2
2025-11-10 17:36:25,4.1,27.0,100.0,327,132695,python3,30.3,12045,gnome-system-monitor,5.6,239527,Isolated Web Co,3.2
2025-11-10 17:36:30,3.6,27.0,100.0,327,132695,python3,30.5,12045,gnome-system-monitor,5.2,2860,mysqld,1.0
2025-11-10 17:36:35,3.6,27.0,100.0,328,132695,python3,30.7,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:36:40,3.7,27.1,100.0,336,132695,python3,30.5,12045,gnome-system-monitor,5.4,238957,firefox,1.4
2025-11-10 17:36:45,3.7,27.1,100.0,329,132695,python3,30.9,12045,gnome-system-monitor,5.2,240173,Isolated Web Co,1.0
2025-11-10 17:36:50,3.6,27.0,100.0,329,132695,python3,31.3,12045,gnome-system-monitor,5.8,2860,mysqld,1.2
2025-11-10 17:36:55,3.5,27.1,100.0,329,132695,python3,30.5,12045,gnome-system-monitor,5.4,2860,mysqld,0.8
2025-11-10 17:37:00,3.7,27.1,100.0,329,132695,python3,31.1,12045,gnome-system-monitor,5.8,4451,gnome-shell,1.6
2025-11-10 17:37:05,3.6,27.0,100.0,327,132695,python3,30.9,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:37:10,3.8,27.0,100.0,327,132695,python3,30.1,12045,gnome-system-monitor,5.4,238957,firefox,3.4
2025-11-10 17:37:15,3.5,27.0,100.0,327,132695,python3,30.3,12045,gnome-system-monitor,5.8,2860,mysqld,1.2
2025-11-10 17:37:20,3.5,27.0,100.0,327,132695,python3,31.1,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:37:25,3.9,26.9,100.0,327,132695,python3,30.7,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:37:30,3.6,26.9,100.0,327,132695,python3,30.9,12045,gnome-system-monitor,5.8,2860,mysqld,1.2
2025-11-10 17:37:35,3.5,26.9,100.0,327,132695,python3,30.5,12045,gnome-system-monitor,5.6,240173,Isolated Web Co,1.4
2025-11-10 17:37:40,3.6,27.0,100.0,327,132695,python3,31.1,12045,gnome-system-monitor,5.2,2860,mysqld,1.4
2025-11-10 17:37:45,3.9,26.9,100.0,327,132695,python3,30.5,12045,gnome-system-monitor,5.6,2860,mysqld,1.0
2025-11-10 17:37:50,3.6,27.0,100.0,327,132695,python3,31.5,12045,gnome-system-monitor,5.6,2860,mysqld,1.4
2025-11-10 17:37:55,3.5,26.9,100.0,327,132695,python3,30.1,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:38:00,3.5,26.9,100.0,327,132695,python3,29.9,12045,gnome-system-monitor,5.4,4451,gnome-shell,1.4
2025-11-10 17:38:05,3.7,26.9,100.0,327,132695,python3,31.1,12045,gnome-system-monitor,5.2,2860,mysqld,1.2
2025-11-10 17:38:10,3.8,27.0,100.0,327,132695,python3,31.5,12045,gnome-system-monitor,5.2,238957,firefox,3.0
2025-11-10 17:38:15,3.6,26.9,100.0,327,132695,python3,31.5,12045,gnome-system-monitor,5.2,2860,mysqld,1.0
2025-11-10 17:38:20,3.5,27.0,100.0,332,132695,python3,30.9,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:38:25,3.7,27.0,100.0,327,132695,python3,30.7,12045,gnome-system-monitor,5.4,2860,mysqld,1.0
2025-11-10 17:38:30,3.6,27.0,100.0,327,132695,python3,30.1,12045,gnome-system-monitor,5.0,2860,mysqld,1.0
2025-11-10 17:38:35,3.4,27.0,100.0,327,132695,python3,30.1,12045,gnome-system-monitor,5.2,2860,mysqld,1.0
2025-11-10 17:38:40,3.5,27.0,100.0,327,132695,python3,30.5,12045,gnome-system-monitor,5.2,2860,mysqld,1.0
2025-11-10 17:38:45,3.7,27.0,100.0,327,132695,python3,30.9,12045,gnome-system-monitor,5.2,4451,gnome-shell,1.4
2025-11-10 17:38:50,3.6,27.0,100.0,327,132695,python3,30.9,12045,gnome-system-monitor,5.2,2860,mysqld,1.2
2025-11-10 17:38:55,3.6,27.0,100.0,327,132695,python3,30.7,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:39:00,3.8,27.0,100.0,327,132695,python3,31.1,12045,gnome-system-monitor,5.6,4451,gnome-shell,1.6
2025-11-10 17:39:05,3.6,27.0,100.0,327,132695,python3,30.7,12045,gnome-system-monitor,5.4,238957,firefox,1.8
2025-11-10 17:39:10,3.7,27.0,100.0,327,132695,python3,30.5,12045,gnome-system-monitor,5.4,238957,firefox,2.0
2025-11-10 17:39:15,3.5,27.0,100.0,327,132695,python3,30.5,12045,gnome-system-monitor,5.4,240173,Isolated Web Co,1.2
2025-11-10 17:39:20,3.7,27.1,100.0,327,132695,python3,30.1,12045,gnome-system-monitor,5.6,2860,mysqld,1.4
2025-11-10 17:39:25,3.5,27.0,100.0,327,132695,python3,30.3,12045,gnome-system-monitor,5.4,4451,gnome-shell,1.0
2025-11-10 17:39:30,3.5,27.0,100.0,328,132695,python3,31.1,12045,gnome-system-monitor,5.6,240173,Isolated Web Co,1.2
2025-11-10 17:39:35,3.5,27.0,100.0,327,132695,python3,30.3,12045,gnome-system-monitor,5.4,2860,mysqld,1.4
2025-11-10 17:39:40,3.6,27.0,100.0,327,132695,python3,30.7,12045,gnome-system-monitor,5.8,240173,Isolated Web Co,1.2
2025-11-10 17:39:45,3.6,27.0,100.0,327,132695,python3,30.5,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:39:50,3.5,27.0,100.0,327,132695,python3,30.9,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:39:55,3.9,27.0,100.0,327,132695,python3,31.3,12045,gnome-system-monitor,5.4,239527,Isolated Web Co,2.8
2025-11-10 17:40:00,3.9,27.1,100.0,327,132695,python3,30.9,12045,gnome-system-monitor,5.4,4451,gnome-shell,1.0
2025-11-10 17:40:05,3.7,27.1,100.0,327,132695,python3,30.5,12045,gnome-system-monitor,5.6,238957,firefox,2.8
2025-11-10 17:40:10,3.6,27.1,100.0,327,132695,python3,29.9,12045,gnome-system-monitor,5.8,2860,mysqld,1.4
2025-11-10 17:40:15,3.5,27.1,100.0,327,132695,python3,30.3,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:40:20,3.6,27.0,100.0,327,132695,python3,30.3,12045,gnome-system-monitor,5.6,2860,mysqld,1.0
2025-11-10 17:40:25,3.7,27.1,100.0,327,132695,python3,31.5,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:40:30,3.5,27.1,100.0,327,132695,python3,30.5,12045,gnome-system-monitor,5.2,2860,mysqld,1.0
2025-11-10 17:40:35,3.6,27.1,100.0,327,132695,python3,30.9,12045,gnome-system-monitor,5.2,2860,mysqld,1.2
2025-11-10 17:40:40,3.7,27.1,100.0,327,132695,python3,30.5,12045,gnome-system-monitor,5.8,2860,mysqld,1.2
2025-11-10 17:40:45,3.6,27.1,100.0,327,132695,python3,30.7,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:40:50,3.6,27.1,100.0,327,132695,python3,30.7,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:40:55,3.6,27.1,100.0,327,132695,python3,30.9,12045,gnome-system-monitor,5.6,2860,mysqld,1.4
2025-11-10 17:41:00,3.8,27.1,100.0,327,132695,python3,30.5,12045,gnome-system-monitor,5.6,2860,mysqld,1.4
2025-11-10 17:41:05,3.7,27.0,100.0,327,132695,python3,29.9,12045,gnome-system-monitor,5.6,238957,firefox,3.2
2025-11-10 17:41:10,3.5,27.1,100.0,327,132695,python3,30.3,12045,gnome-system-monitor,5.4,240173,Isolated Web Co,1.6
2025-11-10 17:41:15,3.6,27.1,100.0,327,132695,python3,30.9,12045,gnome-system-monitor,5.6,240173,Isolated Web Co,1.4
2025-11-10 17:41:20,3.7,27.1,100.0,327,132695,python3,30.5,12045,gnome-system-monitor,5.2,2860,mysqld,1.2
2025-11-10 17:41:25,3.6,27.1,100.0,327,132695,python3,30.9,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:41:30,3.5,27.1,100.0,327,132695,python3,30.9,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:41:36,3.5,27.1,100.0,327,132695,python3,30.3,12045,gnome-system-monitor,5.4,2860,mysqld,1.0
2025-11-10 17:41:41,3.7,27.1,100.0,327,132695,python3,30.7,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:41:46,3.6,27.1,100.0,327,132695,python3,31.3,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:41:51,3.5,27.1,100.0,327,132695,python3,30.7,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:41:56,3.6,27.1,100.0,327,132695,python3,30.1,12045,gnome-system-monitor,5.4,2860,mysqld,1.0
2025-11-10 17:42:01,4.0,27.1,100.0,327,132695,python3,30.5,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:42:06,3.8,27.1,100.0,327,132695,python3,30.9,12045,gnome-system-monitor,5.2,238957,firefox,3.2
2025-11-10 17:42:11,3.6,27.1,100.0,327,132695,python3,31.3,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:42:16,3.5,27.1,100.0,327,132695,python3,30.5,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:42:21,3.7,27.1,100.0,334,132695,python3,30.3,12045,gnome-system-monitor,5.4,2860,mysqld,1.2
2025-11-10 17:42:26,3.7,27.0,100.0,326,132695,python3,31.1,12045,gnome-system-monitor,5.4,2860,mysqld,1.0
2025-11-10 17:42:31,3.5,27.0,100.0,325,132695,python3,30.7,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:42:36,3.4,27.0,100.0,325,132695,python3,30.3,12045,gnome-system-monitor,5.0,2860,mysqld,1.0
2025-11-10 17:42:41,3.8,27.0,100.0,325,132695,python3,31.1,12045,gnome-system-monitor,5.8,2860,mysqld,1.2
2025-11-10 17:42:46,3.6,27.0,100.0,324,132695,python3,29.9,12045,gnome-system-monitor,5.6,4451,gnome-shell,1.4
2025-11-10 17:42:51,3.6,27.0,100.0,324,132695,python3,30.3,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:42:56,3.6,27.0,100.0,324,132695,python3,31.3,12045,gnome-system-monitor,5.2,2860,mysqld,1.2
2025-11-10 17:43:01,3.7,27.1,100.0,324,132695,python3,30.5,12045,gnome-system-monitor,5.4,4451,gnome-shell,1.4
2025-11-10 17:43:06,3.7,27.1,100.0,324,132695,python3,30.5,12045,gnome-system-monitor,5.6,238957,firefox,3.2
2025-11-10 17:43:11,3.5,27.1,100.0,325,132695,python3,30.9,12045,gnome-system-monitor,5.2,240173,Isolated Web Co,1.4
2025-11-10 17:43:16,3.6,27.1,100.0,325,132695,python3,30.9,12045,gnome-system-monitor,5.2,2860,mysqld,1.0
2025-11-10 17:43:21,3.7,27.0,100.0,325,132695,python3,30.5,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:43:26,3.9,27.1,100.0,325,132695,python3,31.1,12045,gnome-system-monitor,5.4,239527,Isolated Web Co,2.0
2025-11-10 17:43:31,3.7,27.1,100.0,325,132695,python3,30.1,12045,gnome-system-monitor,5.6,2860,mysqld,1.4
2025-11-10 17:43:36,3.5,27.1,100.0,325,132695,python3,30.1,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:43:41,3.7,27.1,100.0,325,132695,python3,30.1,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:43:46,3.6,27.1,100.0,325,132695,python3,31.2,12045,gnome-system-monitor,5.2,2860,mysqld,1.2
2025-11-10 17:43:51,3.4,27.1,100.0,325,132695,python3,30.5,12045,gnome-system-monitor,5.2,2860,mysqld,1.0
2025-11-10 17:43:56,3.5,27.1,100.0,325,132695,python3,30.7,12045,gnome-system-monitor,5.6,240173,Isolated Web Co,1.2
2025-11-10 17:44:01,3.7,27.1,100.0,325,132695,python3,30.9,12045,gnome-system-monitor,5.2,2860,mysqld,1.2
2025-11-10 17:44:06,3.7,27.1,100.0,325,132695,python3,30.5,12045,gnome-system-monitor,5.2,238957,firefox,3.2
2025-11-10 17:44:11,3.6,27.1,100.0,325,132695,python3,31.3,12045,gnome-system-monitor,5.6,240173,Isolated Web Co,1.6
2025-11-10 17:44:16,3.5,27.1,100.0,325,132695,python3,31.1,12045,gnome-system-monitor,5.4,2860,mysqld,1.4
2025-11-10 17:44:21,3.7,27.1,100.0,325,132695,python3,30.3,12045,gnome-system-monitor,5.4,2860,mysqld,1.0
2025-11-10 17:44:26,3.5,27.1,100.0,325,132695,python3,30.1,12045,gnome-system-monitor,5.6,2860,mysqld,1.2
2025-11-10 17:44:31,3.6,27.1,100.0,325,132695,python3,30.1,12045,gnome-system-monitor,5.6,238957,firefox,1.2
